Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
3816	-178.7174	-241.9793	63.26193	0.0656176	0.000254357	0.00134887	0.000142853	0.0258475	0.0104376	0.0238773	0.0165486	0.0125825	0.00165555	0.000961812	0.0136773	0.00113055	0.00103813	0.000146959	0.011448	0.0040671	0.00724039	0.0380505	0.0050652	0.00986474	0.0027138	0.00681907	0.0016126	0.00997916	0.0151005	0.00852032	0.0081566	0.0477192	0.00619319	0.0199223	0.00296198	0.00384502	0.0143177	0.00732448	0.000724736	0.0257746	0.00605145	0.00485118	0.00529698	0.0143679	0.0102589	0.0256067	0.00357952	0.00790915	0.0281676	0.055648	0.3350504	0.2012375	0.0065637	0.0861823	0.465447	2.14847	11.6033	152.353	3.634289	0.110388	0.000427903	0.0022692	0.000240321	0.0434831	0.0175592	0.0401686	0.0278396	0.0211675	0.00278512	0.00161805	0.0230092	0.00190192	0.00174643	0.000247228	0.0192589	0.00684206	0.0121805	0.0640122	0.00852117	0.0165954	0.00456541	0.0114717	0.00271286	0.0167879	0.0254034	0.0143337	0.0137218	0.0802777	0.0104188	0.0335152	0.00498292	0.00646846	0.0240866	0.0123219	0.00121922	0.0433604	0.0101803	0.00816111	0.00891109	0.0241711	0.0172586	0.0430781	0.0060218	0.0133055	0.0473862	0.0936164	1.153389	0.832475	0.167525	0.5944259
3852	-180.1416	-241.2751	61.13348	0.0137977	0.00179069	0.0454938	0.0142647	0.0603605	0.0349257	0.0412592	0.0161357	0.0131187	0.0082127	0.030717	0.0208603	0.0622622	0.000809602	0.00132223	0.0191767	0.0149007	0.0112962	0.0742001	0.0177136	0.0393042	0.0529409	0.0154503	0.0856075	0.0582954	0.022791	0.0492795	0.0473741	0.0246837	0.0148102	0.0903975	0.0551305	0.0526927	0.036014	0.008212	0.0347238	0.0176031	0.0195342	0.034422	0.00537645	0.0349097	0.0126789	0.0947782	0.0373296	0.0202334	0.00996349	0.0311723	1.027361	1.056262	0.00759233	0.0925238	0.475872	2.10141	10.808	131.712	3.529022	0.00914769	0.0011872	0.0301618	0.00945733	0.0400181	0.0231553	0.0273543	0.0106978	0.00869754	0.0054449	0.0203649	0.0138301	0.041279	0.000536755	0.000876621	0.0127139	0.00987899	0.00748925	0.0491936	0.0117438	0.0260581	0.0350991	0.0102434	0.0567566	0.0386491	0.0151101	0.0326716	0.0314084	0.016365	0.00981898	0.0599323	0.0365508	0.0349345	0.0238768	0.00544444	0.0230214	0.0116706	0.0129509	0.0228213	0.00356451	0.0231446	0.00840596	0.0628366	0.024749	0.0134145	0.00660566	0.0206668	0.9945576	0.486319	0.513681	1.508327
3888	-189.5809	-252.5054	62.92449	0.0163308	0.00995085	0.0370146	0.00850659	0.079534	0.0269646	0.000578159	0.0266046	0.0395258	0.00178399	0.0166456	0.0287756	0.0562722	0.00979609	0.00581291	0.0372364	0.00432792	0.0487506	0.0255272	0.00265881	0.00620256	0.0133665	0.0228058	0.0368209	0.0284312	0.0289224	0.0512077	0.0117221	0.029346	0.00434734	0.01089	0.0189511	0.0785207	0.0362921	0.0275874	0.00552269	0.025214	0.0143467	0.0392275	0.000583004	0.150499	0.00483348	0.0224708	0.00493749	0.0540857	0.00568155	0.0120637	1.126408	1.289399	0.0736027	0.280144	0.672346	1.48733	3.56959	13.5865	1.88654	0.0133043	0.00810676	0.030155	0.00693015	0.0647948	0.0219675	0.000471014	0.0216742	0.0322009	0.00145338	0.0135608	0.0234429	0.0458438	0.00798068	0.00473566	0.0303357	0.00352587	0.0397161	0.0207965	0.00216608	0.0050531	0.0108894	0.0185794	0.0299973	0.0231623	0.0235625	0.0417179	0.00954973	0.0239076	0.00354169	0.00887186	0.0154391	0.0639693	0.0295664	0.0224749	0.00449923	0.0205413	0.011688	0.0319579	0.000474962	0.122608	0.00393773	0.0183065	0.00402247	0.0440625	0.00462864	0.00982806	0.9753418	0.436796	0.563204	1.227476
3924	-192.4651	-254.1577	61.69264	0.0226806	0.0420934	0.015971	0.000294415	0.0550266	0.0365236	0.00180003	0.0786555	0.0418015	0.0554664	0.0253144	0.0435164	0.0387683	0.00571786	0.00153679	0.044025	0.00688377	0.0180267	0.00117592	0.0325966	0.0140065	0.0332587	0.0212338	0.00991297	0.00847024	0.0445611	0.0391178	0.0089293	0.0173198	0.00144789	0.0815539	0.0700125	0.0765387	0.0108543	0.0273724	0.00325958	0.021579	0.0307803	0.0176719	0.0205465	0.0369214	0.12245	0.0167919	0.0468141	0.00384152	0.025035	0.0793035	0.9125678	0.8391952	0.0109554	0.110643	0.503178	1.98737	9.03812	91.279	3.263876	0.0155617	0.0288814	0.0109581	0.000202006	0.0377552	0.0250598	0.00123505	0.0539676	0.0286811	0.0380569	0.0173688	0.0298577	0.0265999	0.00392317	0.00105443	0.0302067	0.00472313	0.0123686	0.00080683	0.0223653	0.00961022	0.0228196	0.014569	0.00680154	0.00581165	0.0305745	0.0268397	0.00612662	0.0118836	0.000993437	0.0559562	0.0480374	0.0525152	0.00744738	0.0187809	0.00223648	0.0148059	0.0211191	0.0121252	0.0140975	0.0253327	0.0840159	0.0115214	0.0321203	0.00263577	0.0171772	0.0544122	1.017798	0.543716	0.456284	1.457459
3960	-188.4898	-250.2756	61.78578	0.00758122	0.0224209	0.0160331	0.00739461	0.170276	0.025045	0.0511332	0.0392006	0.00134657	0.0122955	0.0273581	0.0334975	0.0432647	0.00337002	9.46336e-05	0.026081	0.00464185	0.0476962	0.00246121	0.0505578	0.0527151	0.02719	0.00445115	0.0366081	0.00302533	0.00441061	0.0071111	0.0963024	0.0409115	0.0108895	0.121626	0.0758432	0.0323841	0.00487397	0.0104874	0.00179684	0.0903271	0.0322502	0.0493792	0.0165467	0.00867479	0.028263	0.0699012	0.0266637	0.0126201	0.0203592	0.0318564	1.305636	1.880334	0.0445634	0.219333	0.622926	1.60533	4.55929	22.44	2.249354	0.00502328	0.014856	0.0106234	0.00489963	0.112824	0.0165947	0.0338806	0.0259741	0.00089223	0.00814696	0.0181274	0.0221953	0.028667	0.00223296	6.27038e-05	0.0172812	0.00307567	0.0316033	0.00163079	0.0334994	0.0349288	0.018016	0.00294931	0.0242563	0.00200457	0.00292245	0.00471178	0.0638095	0.0271078	0.00721536	0.0805885	0.0502533	0.0214576	0.00322947	0.00694888	0.00119057	0.0598503	0.0213688	0.0327184	0.0109638	0.00574788	0.018727	0.0463162	0.0176672	0.00836199	0.0134899	0.0211079	0.9423941	0.347182	0.652818	1.509217
3996	-178.6539	-240.9398	62.28589	0.0238847	0.00620427	0.0347936	0.008028	0.0950974	0.0253526	0.0115993	0.0324662	0.0162736	0.00131519	0.0413591	0.0228917	0.032711	0.00371892	0.00229045	0.0331409	0.00269234	0.00884614	0.000480987	0.0158404	0.0429228	0.0826168	0.00428199	0.0324696	0.00399942	0.00118904	0.0169789	0.026261	0.0417019	0.0232199	0.122404	0.027571	0.0327869	0.0025501	0.0257739	0.0365673	0.0110383	0.0723913	0.00918941	0.0123471	0.0105178	0.0171177	0.0073623	0.0559328	0.0863155	0.00364845	0.0485656	1.063826	1.136354	0.0275007	0.173326	0.578815	1.72767	5.76947	36.3627	2.598379	0.018708	0.00485959	0.0272526	0.00628805	0.0744865	0.0198578	0.00908534	0.0254297	0.0127465	0.00103014	0.0323951	0.0179303	0.0256214	0.0029129	0.00179403	0.0259581	0.00210881	0.00692887	0.00037674	0.0124072	0.0336199	0.0647108	0.00335393	0.0254323	0.0031326	0.00093133	0.0132989	0.0205693	0.0326636	0.0181873	0.0958746	0.0215954	0.0256808	0.00199741	0.0201878	0.0286419	0.00864594	0.0567015	0.00719774	0.00967101	0.00823826	0.0134077	0.00576663	0.0438102	0.0676079	0.0028577	0.0380397	0.9873957	0.468087	0.531913	1.276707
4032	-187.3907	-250.8797	63.48898	0.0140785	0.00816574	0.0401387	0.0936661	0.024309	0.0506048	0.0481275	0.0238326	0.0130081	0.0264923	0.0269212	0.0152491	0.0762868	0.00196994	0.005075	0.00993983	0.00823136	0.0133808	0.0184121	0.0849349	0.0143469	0.148655	0.0255406	0.0284916	0.0562594	0.0132371	0.009123	0.0353236	0.0308582	0.0565696	0.0157459	0.0581198	0.00378542	0.0102649	0.0069862	0.0596519	0.00537751	0.0233812	0.00713018	0.043514	0.0123195	0.00423496	0.0134724	0.0178281	0.0136151	0.00343375	0.0468855	0.8631857	0.7593023	0.0980975	0.322277	0.702387	1.42372	3.10292	10.1939	1.678816	0.010299	0.00597358	0.0293632	0.0685207	0.017783	0.0370195	0.0352073	0.0174345	0.00951598	0.0193802	0.019694	0.0111553	0.055807	0.00144109	0.00371257	0.0072714	0.00602158	0.00978863	0.0134692	0.0621334	0.0104954	0.108747	0.018684	0.0208428	0.0411561	0.00968351	0.00667386	0.0258407	0.022574	0.041383	0.0115188	0.0425171	0.00276919	0.00750918	0.0051107	0.0436379	0.00393387	0.0171043	0.00521602	0.0318323	0.00901223	0.00309805	0.00985561	0.013042	0.00996004	0.00251193	0.0342987	1.028133	0.568407	0.431593	1.366976
4068	-167.5891	-230.2729	62.68386	0.00269827	0.00404006	0.0012468	0.0362478	0.032659	0.0264943	0.0285327	0.00125779	0.00639135	0.00814644	0.00495068	0.00168707	0.00818299	0.000989761	0.00282502	0.0129464	0.0219344	0.0203037	0.00964229	0.0218905	0.00631437	0.020674	0.0205173	0.00336598	0.0343751	0.0144619	0.00320933	0.0361283	0.00814924	0.00961963	0.00424228	0.0355776	0.00265172	0.00448494	0.00206206	0.00301775	0.0108235	0.0115821	0.0099258	0.0217579	0.00911424	0.00739473	0.0202173	0.0136377	0.00736994	0.00904134	0.00412929	1.098654	1.218904	0.0229285	0.158617	0.56302	1.77613	6.30448	43.6139	2.729857	0.0045974	0.00688357	0.00212434	0.0617602	0.0556454	0.0451417	0.0486149	0.00214305	0.0108898	0.0138802	0.00843513	0.00287448	0.0139424	0.00168639	0.00481336	0.0220585	0.0373725	0.034594	0.0164288	0.0372977	0.0107586	0.035225	0.034958	0.00573506	0.0585694	0.0246406	0.00546816	0.0615565	0.0138849	0.0163902	0.00722813	0.0606183	0.00451808	0.00764158	0.0035134	0.00514174	0.0184415	0.019734	0.0169119	0.0370718	0.0155291	0.0125994	0.0344469	0.0232363	0.0125571	0.0154049	0.00703562	0.9806509	0.450673	0.549327	0.5869126
4104	-187.156	-247.8861	60.7301	0.00193896	0.0169612	0.00458882	0.0125774	0.0289808	0.0302483	0.00486824	0.00128312	0.000447376	0.0100524	0.0253955	0.00339684	0.0155982	0.00806489	0.00218818	0.000704922	0.00727748	0.00655617	0.0118326	0.00638688	0.000521798	0.0193666	0.00471586	0.00297487	0.0199657	0.00204823	0.0214492	0.00331874	0.00227247	0.0124196	0.00103635	0.0157199	0.000946915	0.0093702	0.000177769	0.00506242	0.00514679	0.0311428	0.00144533	0.00452081	0.0284319	0.0164449	0.00858211	0.0130724	0.0118328	0.015948	0.0116275	1.434735	2.538163	0.0048163	0.074106	0.444033	2.25209	13.4942	207.628	3.858114	0.00413504	0.0361716	0.00978613	0.0268226	0.0618045	0.0645076	0.010382	0.00273638	0.000954076	0.0214378	0.0541585	0.00724412	0.0332649	0.0171992	0.00466653	0.00150332	0.01552	0.0139817	0.0252343	0.0136207	0.00111279	0.0413012	0.0100571	0.00634423	0.0425789	0.00436806	0.0457426	0.00707755	0.00484628	0.0264861	0.00221012	0.0335244	0.00201939	0.0199829	0.000379112	0.0107961	0.0109761	0.0664152	0.00308232	0.0096411	0.0606339	0.0350704	0.0183022	0.0278782	0.0252347	0.0340109	0.0247969	0.9200081	0.282633	0.717367	0.4689102
4140	-190.9947	-249.9938	58.99915	0.00287266	0.0802162	0.000551413	0.0351605	0.268636	0.134356	0.0082165	0.00518927	0.0495101	0.057496	0.266022	0.036894	0.109065	0.0538309	0.0782359	0.0352373	0.073031	0.11425	0.0892409	0.169554	0.0402191	0.117219	0.0776431	0.0574982	0.14568	0.016998	0.0142454	0.0166142	0.106307	0.0206834	0.149557	0.0372515	0.0385928	0.113767	0.00170551	0.012813	0.0508062	0.0134047	0.00873275	0.0752372	0.0314251	0.0746247	0.218236	0.0724472	0.0127637	0.0915351	0.00491202	0.9267133	0.863435	0.014094	0.125107	0.522839	1.91263	7.99319	70.9519	3.081721	0.00087355	0.0243931	0.00016768	0.010692	0.0816898	0.0408565	0.00249857	0.00157801	0.0150556	0.0174841	0.0808951	0.0112191	0.0331658	0.0163695	0.0237909	0.0107154	0.0222081	0.0347426	0.0271374	0.05156	0.0122303	0.0356454	0.0236106	0.0174847	0.0443	0.00516895	0.00433191	0.00505225	0.032327	0.00628966	0.0454789	0.0113279	0.0117357	0.0345956	0.000518631	0.00389634	0.0154497	0.00407625	0.00265555	0.022879	0.0095561	0.0226927	0.0663635	0.0220306	0.00388132	0.027835	0.0014937	1.014875	0.536643	0.463357	3.288485
4176	-196.218	-258.2595	62.04147	0.0150207	0.0529871	0.0131318	0.00164431	0.0619543	0.0262071	0.0138709	0.00249725	0.0243516	0.0258318	0.0314033	0.0274605	0.0675111	0.0277718	0.00841534	0.0241557	0.000731511	0.0714074	0.0165047	0.133495	0.00795367	0.0602873	0.007642	0.0050536	0.0334133	0.0207118	0.0292197	0.0450161	0.00656269	0.00730108	0.00756893	0.00384058	0.0157739	0.000403026	0.0316078	0.0365085	0.00825403	0.0359426	0.00578437	0.00361665	0.00183485	0.0208233	0.010307	6.6282e-07	0.0221606	0.0180955	0.0614495	1.032773	1.067767	0.0146954	0.127682	0.526174	1.90051	7.83194	68.0483	3.051508	0.013022	0.0459365	0.0113844	0.00142552	0.0537105	0.0227199	0.0120252	0.00216496	0.0211113	0.0223945	0.0272247	0.0238065	0.0585279	0.0240764	0.00729557	0.0209415	0.000634174	0.0619058	0.0143085	0.115732	0.00689534	0.0522653	0.00662513	0.00438116	0.0289673	0.0179558	0.0253316	0.0390261	0.00568944	0.00632958	0.00656179	0.00332954	0.013675	0.000349398	0.027402	0.0316505	0.00715573	0.03116	0.00501468	0.00313541	0.0015907	0.0180525	0.00893551	5.74623e-07	0.0192118	0.0156876	0.0532729	0.993488	0.483613	0.516387	1.153486
4212	-187.6612	-250.4395	62.77831	0.0205574	0.00404465	0.0373656	0.00764543	0.0416378	0.0390512	0.0124104	0.00904407	0.00488299	0.0100511	0.0307544	0.0363814	0.0304293	0.0185597	0.00693485	0.0209417	0.00930223	0.0331946	0.0257675	0.0195744	0.00380432	0.0648239	0.0353302	0.0227046	0.031783	0.00193669	0.00580436	0.0355357	0.00585167	0.0172071	0.0202657	0.00234968	0.0193206	0.000250424	0.00684589	0.0170294	0.0153738	0.00792716	0.00162164	0.0445825	0.0210889	0.00159829	0.0185274	2.18808e-06	0.00989546	0.00321156	0.0104071	0.7577861	0.6100287	0.0127995	0.119364	0.51523	1.94088	8.37774	78.1282	3.151388	0.0243684	0.00479445	0.0442925	0.00906275	0.0493567	0.0462906	0.0147111	0.0107207	0.00578821	0.0119144	0.0364557	0.0431259	0.0360703	0.0220003	0.00822045	0.0248239	0.0110267	0.0393483	0.0305444	0.0232031	0.00450957	0.0768411	0.0418798	0.0269137	0.037675	0.00229572	0.00688038	0.0421233	0.00693647	0.0203969	0.0240225	0.00278527	0.0229023	0.000296848	0.00811499	0.0201864	0.0182238	0.0093967	0.00192226	0.0528473	0.0249984	0.00189459	0.0219621	2.59371e-06	0.0117299	0.00380692	0.0123364	1.050909	0.621107	0.378893	0.8436103
4248	-183.4291	-246.3724	62.94333	0.0554077	0.0476239	0.0456922	0.0620937	0.0764654	0.0340866	0.018833	0.0053157	0.0317643	0.0364299	0.103996	0.113508	0.0295807	0.011832	0.0170375	0.0332855	0.0301707	0.0662155	0.0311232	0.0442013	0.0385394	0.13485	0.0133573	0.0535975	0.0715308	0.156473	0.0128018	0.0159394	0.00290719	0.0264544	0.0139261	0.123116	0.0822781	0.012691	0.0239801	0.2396	0.0569847	0.0454742	0.00730319	0.0787812	0.0277347	0.0247796	0.0663091	0.000782863	0.0695873	0.00749289	0.00958629	0.1017455	0.05359952	0.0337333	0.191483	0.597088	1.6748	5.22239	29.6443	2.450675	0.0239702	0.0206029	0.0197672	0.0268627	0.0330801	0.0147464	0.00814745	0.00229965	0.0137418	0.0157601	0.0449902	0.0491053	0.0127971	0.00511869	0.00737069	0.0143998	0.0130523	0.0286459	0.0134644	0.0191222	0.0166727	0.0583381	0.00577859	0.0231871	0.0309453	0.0676928	0.00553826	0.00689562	0.00125769	0.0114446	0.00602463	0.0532619	0.0355948	0.00549031	0.0103742	0.103655	0.0246525	0.0196728	0.00315947	0.034082	0.0119985	0.01072	0.0286864	0.000338679	0.0301046	0.00324154	0.00414718	1.218993	0.949127	0.0508728	2.311521
4284	-185.0457	-247.1985	62.15275	0.00792397	0.00347864	0.021262	0.017984	0.129814	0.0573433	0.0316119	0.00680099	0.0150949	0.0316984	0.0606212	0.055285	0.0199758	0.0179716	0.00940675	0.0132293	0.00903708	0.0331432	0.0316016	0.010638	0.0143973	0.0237409	0.0477928	0.0195928	0.0706103	0.036402	0.0225606	0.0038014	0.00287054	0.0154694	0.00894862	0.0349208	0.030634	0.00141359	0.011134	0.019556	0.0393152	0.00115191	0.0310894	0.0171327	0.0168701	0.0134079	0.0574468	0.00234517	0.0704678	0.0370925	0.00620909	1.135075	1.31234	0.0265347	0.17033	0.575674	1.73709	5.87097	37.6865	2.624235	0.00638878	0.00280469	0.0171427	0.0144998	0.104664	0.0462336	0.0254874	0.00548337	0.0121704	0.0255571	0.0488765	0.0445741	0.0161057	0.0144898	0.00758429	0.0106663	0.00728624	0.026722	0.0254791	0.00857699	0.0116079	0.0191413	0.0385334	0.0157969	0.0569302	0.0293494	0.0181897	0.00306492	0.0023144	0.0124723	0.00721491	0.0281552	0.024699	0.00113972	0.0089769	0.0157672	0.0316983	0.000928738	0.0250661	0.0138134	0.0136017	0.0108103	0.0463171	0.00189082	0.0568153	0.0299062	0.00500614	0.9736956	0.432462	0.567538	1.240295
4320	-177.0869	-239.5293	62.4424	0.0101627	0.032332	0.0116832	0.0535014	0.0452799	0.0147762	0.00588856	0.0192391	0.00216542	0.0266596	0.0256473	0.00920195	0.0534519	0.000872252	0.0053288	0.0360066	0.00584089	0.025135	0.00158764	0.0615902	0.00769609	0.0481802	0.0257667	0.00114722	0.0435432	0.0623581	0.00984047	0.0158005	0.00380316	0.00495774	0.0031736	0.0268367	0.000772691	0.0180892	0.00840643	0.00264616	0.0252993	0.0444124	0.0139425	0.0117627	0.0101838	0.0213366	0.0450215	0.000155026	0.0118974	0.00464235	0.0156406	1.084989	1.185765	0.0216638	0.154288	0.558181	1.79153	6.48137	46.16	2.770882	0.0108848	0.0346292	0.0125133	0.0573027	0.0484971	0.0158261	0.00630694	0.0206061	0.00231927	0.0285538	0.0274695	0.00985576	0.0572497	0.000934225	0.00570741	0.0385648	0.00625588	0.0269208	0.00170045	0.0659662	0.0082429	0.0516034	0.0275974	0.00122873	0.046637	0.0667887	0.0105396	0.0169231	0.00407338	0.00530999	0.00339908	0.0287434	0.000827591	0.0193745	0.00900371	0.00283417	0.0270968	0.0475679	0.0149331	0.0125985	0.0109074	0.0228526	0.0482203	0.000166041	0.0127427	0.00497219	0.0167519	0.9832864	0.457506	0.542494	0.933663
4356	-181.8973	-246.1296	64.2323	0.0426721	0.0214236	0.00800252	0.05989	0.0318173	0.0206226	0.0134101	0.00587259	0.0136199	0.0141472	0.0146081	0.0381608	0.050399	0.004319	0.0107284	0.0552514	0.00362821	0.0602634	0.094587	0.0290259	0.00883333	0.0473213	0.00454483	0.0202083	0.0357154	0.0509369	0.0176358	0.00623498	0.00405333	0.0097341	0.045035	0.0431018	0.00846062	0.024049	0.00230922	0.0385394	0.00056443	0.0096482	0.0419114	0.0358811	0.0102015	0.00461025	0.0150165	0.000442495	0.00275913	0.0609908	0.0260957	0.2655969	0.1531345	0.038913	0.205298	0.610207	1.63879	4.87096	25.6984	2.34739	0.0365567	0.0183534	0.00685568	0.0513072	0.0272575	0.0176672	0.0114883	0.00503098	0.011668	0.0121197	0.0125146	0.032692	0.0431763	0.00370004	0.00919093	0.0473333	0.00310825	0.051627	0.0810317	0.0248662	0.00756742	0.0405397	0.00389351	0.0173122	0.030597	0.0436371	0.0151084	0.00534144	0.00347245	0.00833911	0.0385811	0.0369248	0.00724813	0.0206025	0.00197828	0.0330163	0.000483542	0.00826551	0.0359051	0.0307389	0.00873949	0.00394955	0.0128645	0.000379081	0.00236372	0.0522502	0.0223559	1.172169	0.867202	0.132798	1.167284
4392	-180.9922	-240.1919	59.19971	0.0963024	0.0604088	0.064744	0.0401491	0.107516	0.206793	0.042136	0.103712	0.0750215	0.00560509	0.00587977	0.120974	0.0883282	0.0582447	0.0524116	0.0214377	0.0131234	0.0584029	0.0394285	0.0749852	0.080476	0.10768	0.0112253	0.0836624	0.0534315	0.0795321	0.00769067	0.0214156	0.086135	0.0726544	0.0395945	0.0652939	0.0462325	0.106025	0.000876789	0.0233123	0.00123908	0.141066	0.126376	0.0483141	0.061819	0.0670532	0.00913472	0.00720314	0.000554626	0.0488304	0.0108668	1.005651	1.011366	0.00655904	0.0861524	0.465396	2.14871	11.6073	152.461	3.634803	0.0351046	0.0220205	0.0236008	0.0146354	0.0391921	0.0753813	0.0153596	0.0378055	0.0273472	0.00204319	0.00214332	0.0440979	0.0321978	0.0212316	0.0191053	0.00781457	0.00478382	0.0212893	0.0143727	0.027334	0.0293355	0.039252	0.00409189	0.030497	0.0194771	0.0289914	0.00280344	0.00780653	0.0313984	0.0264843	0.0144332	0.0238012	0.0168529	0.0386489	0.000319611	0.0084979	0.000451675	0.051422	0.0460671	0.0176117	0.0225346	0.0244426	0.00332983	0.00262572	0.000202175	0.0177999	0.00396122	0.9988711	0.497174	0.502826	2.743298
4428	-173.9926	-235.9517	61.95911	0.029855	0.0503402	0.00114768	0.0399632	0.0671991	0.00983021	0.00904628	0.000754535	0.0198103	0.00372633	0.00549961	0.0189671	0.0500772	0.00880548	0.0654087	0.000955147	0.0205454	0.0412264	0.00426375	0.0114649	0.0440113	0.0198553	0.0155963	0.000843809	0.0558448	0.00400473	0.0244481	0.0335429	0.029011	0.0413694	0.00356421	0.033795	0.0198064	0.0093311	0.00205775	0.0239098	0.00409894	0.0772959	0.0669736	0.0852396	0.0349341	0.0851442	0.0472675	0.00364077	0.0472142	0.0193642	0.00677798	1.020734	1.042346	0.0160556	0.133315	0.533308	1.87509	7.50103	62.2837	2.987504	0.0230038	0.038788	0.000884306	0.0307923	0.0517781	0.00757434	0.00697032	0.000581382	0.0152642	0.0028712	0.00423754	0.0146144	0.0385854	0.00678478	0.0503985	0.000735957	0.0158306	0.0317657	0.0032853	0.00883392	0.0339115	0.0152989	0.0120172	0.000650169	0.0430294	0.00308572	0.0188377	0.0258453	0.0223535	0.0318758	0.00274628	0.0260396	0.0152612	0.00718977	0.00158553	0.0184229	0.00315831	0.0595578	0.0516043	0.0656785	0.0269173	0.0656051	0.0364204	0.00280528	0.0363793	0.0149204	0.00522255	0.9958703	0.489633	0.510367	1.297829
4464	-174.0602	-238.0638	64.00369	0.00509991	0.00475749	0.000814595	0.00623087	0.0352936	0.015326	0.00183562	0.000616362	0.0114664	0.000943097	0.00132014	0.0135181	0.0082063	0.0204139	0.0253778	0.015602	0.0236555	0.0178026	0.0287783	0.0271271	0.00877039	0.0917886	0.0155101	0.0182403	0.0311094	0.0279679	0.00401742	0.00862486	0.0350396	0.0215447	0.00504548	0.000646372	0.0222144	0.0186889	0.0448921	0.0285915	0.0271196	0.0131281	0.0298623	0.0246382	0.0297301	0.0114036	0.0307541	0.0170705	0.00788332	0.00391278	0.0268829	0.2144899	0.1201281	0.0158074	0.132306	0.532046	1.87954	7.55824	63.2617	2.998769	0.00586694	0.00547301	0.00093711	0.00716799	0.0406017	0.017631	0.00211169	0.000709062	0.0131909	0.00108494	0.00151869	0.0155512	0.00944052	0.0234841	0.0291946	0.0179485	0.0272133	0.0204801	0.0331066	0.031207	0.0100894	0.105594	0.0178428	0.0209836	0.0357882	0.0321742	0.00462164	0.00992203	0.0403096	0.0247851	0.00580432	0.000743586	0.0255555	0.0214997	0.0516438	0.0328917	0.0311983	0.0151025	0.0343536	0.0283438	0.0342015	0.0131187	0.0353795	0.0196379	0.00906897	0.00450126	0.0309261	1.186383	0.892755	0.107245	0.8692633
4500	-185.1862	-246.6243	61.43812	0.0520089	0.0156191	0.000748133	0.03209	0.0692665	0.0356328	0.0281642	0.0319669	0.00173109	0.0112642	0.0122297	0.0514242	0.135013	0.0289627	0.0186727	0.00949852	0.0170945	0.03835	0.0432092	0.0988586	0.00531036	0.204435	0.00636161	0.00402259	0.139052	0.0010599	0.000774767	0.0428137	0.00319497	0.0385753	0.0332212	0.00332383	0.0449411	0.0107502	0.055726	0.0136931	0.0422034	0.0369203	0.0303515	0.0933583	0.0660226	0.0508575	0.0703596	0.0814119	0.0227553	0.0470264	0.00797125	1.031184	1.064376	0.0245195	0.163893	0.568797	1.7581	6.10154	40.7839	2.681348	0.0275427	0.00827152	0.000396194	0.0169941	0.036682	0.0188703	0.0149151	0.0169289	0.000916748	0.00596528	0.00647655	0.0272331	0.0714999	0.015338	0.00988866	0.0050302	0.00905283	0.0203093	0.0228826	0.0523533	0.00281225	0.108264	0.00336896	0.00213027	0.073639	0.000561299	0.000410299	0.0226732	0.00169198	0.0204286	0.0175932	0.00176022	0.0237998	0.00569309	0.0295112	0.00725157	0.0223499	0.0195522	0.0160735	0.0494404	0.0349641	0.026933	0.0372608	0.0431139	0.0120507	0.0249041	0.00422139	0.9938018	0.484408	0.515592	1.888299
